listing_id,price,nbhood_full,description,room_type,host_name,last_review
80493,71.0,"Manhattan, East Village",Cozy room in East Village with AC,private_room,Jennifer,2019-07-04
80700,349.0,"Brooklyn, Greenpoint",Loft w/ Terrace @ Box House Hotel,private_room,The Box House Hotel,2019-05-24
82550,200.0,"Brooklyn, Brooklyn Heights",Columbia Castle 2 BR,entire_home/apt,Christopher,2019-06-30
82638,169.0,"Manhattan, East Village","Charming Artist's Flat, East Village",entire_home/apt,Sarah,2019-06-06
82928,185.0,"Brooklyn, Bedford-Stuyvesant",BEAUTIFUL 2 BEDROOM APARTMENT,entire_home/apt,Ruthven,2019-07-02
83243,65.0,"Brooklyn, Bushwick",Brooklyn Cove Studio Apt w/ Garden!!,entire_home/apt,Julian,2019-06-10
83847,225.0,"Manhattan, East Village",East Village Designer's 1-BR APT,entire_home/apt,Yvette,2019-01-02
84010,179.0,"Brooklyn, Greenpoint",Superior @ Box House,private_room,The Box House Hotel,2019-06-27
84659,139.0,"Manhattan, East Village",Large Studio--Heart of East Village,entire_home/apt,Kyle,2019-06-26
84905,95.0,"Manhattan, Two Bridges",Huge.Bright.Clean.Safe. Private Room,private_room,Ange,2019-06-23
85094,79.0,"Brooklyn, Crown Heights",Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,entire_home/apt,Alex,2019-01-14
86215,150.0,"Manhattan, Lower East Side",MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,entire_home/apt,T,2019-06-24
89621,90.0,"Brooklyn, Bedford-Stuyvesant","WONDERFUL, COMFORTABLE STUDIO",entire_home/apt,Marylyn,2019-06-28
93313,120.0,"Brooklyn, Bedford-Stuyvesant",MAISON DES SIRENES 2,entire_home/apt,Nathalie,2019-06-23
94035,80.0,"Queens, Astoria","Modern, Safe, Clean, Bright Room in Astoria for 2",private_room,Savannah,2019-07-06
94477,175.0,"Brooklyn, Bedford-Stuyvesant",The Vernon On Greene,entire_home/apt,Jason,2019-07-05
94783,120.0,"Brooklyn, Crown Heights","Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",entire_home/apt,Keishera,2019-06-21
96471,165.0,"Brooklyn, Clinton Hill","The Brooklyn Waverly, One Bedroom",private_room,Sahr,2019-06-07
99070,65.0,"Manhattan, East Harlem",Comfortable Cozy Space in El Barrio,shared_room,Liz And Melissa,2019-05-26
99085,123.0,"Brooklyn, Fort Greene",Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,entire_home/apt,Wanda,2019-05-01
100002,67.0,"Manhattan, Washington Heights","MANHATTAN Neat, Nice, Bright ROOM",private_room,Giorgio,2019-06-17
100184,50.0,"Queens, Queens Village",Bienvenue,private_room,Unknown Host,2019-07-08
100186,130.0,"Brooklyn, Gowanus",Large Brand New Park Slope 1BR,entire_home/apt,Mi,2019-06-28
101053,100.0,"Brooklyn, Williamsburg",Colorful Artistic Williamsburg Apt,private_room,Lee And Tara,2019-03-01
103161,190.0,"Brooklyn, Williamsburg",Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,entire_home/apt,Ade,2019-06-26
103806,249.0,"Manhattan, East Village",BOHEMIAN EAST VILLAGE 2 BED HAVEN,entire_home/apt,Jason,2019-05-27
105510,100.0,"Brooklyn, Crown Heights",Private 1-Bedroom Apt in Townhouse,entire_home/apt,Alex,2019-01-05
106363,60.0,"Manhattan, Harlem",Bright Room With A Great River View,private_room,Alicia,2019-06-26
106647,135.0,"Brooklyn, Bedford-Stuyvesant",Tree lined block modern apartment,entire_home/apt,Olivia,2019-06-16
107630,175.0,"Brooklyn, Greenpoint",Sweet Historic Greenpoint Duplex,entire_home/apt,Maya,2019-06-20
107895,120.0,"Manhattan, Upper West Side",Riverside Charm with Fire Place,entire_home/apt,Kai,2019-06-19
110739,169.0,"Manhattan, Midtown","Very Central, Nomad/Chelsea Loft Studio",entire_home/apt,Driss,2019-07-03
112435,95.0,"Brooklyn, Fort Greene",ALL ABOUT A VERY COMFORTABLE ROOM..,private_room,Carol,2019-05-24
113265,55.0,"Brooklyn, Crown Heights",Brooklyn- Crown Heights Garden Apt.,private_room,Anthony,2019-06-21
113945,85.0,"Manhattan, Hell's Kitchen",Cozy room in Time Square!,private_room,Natalia,2019-05-11
114123,199.0,"Brooklyn, South Slope",Large Park Slope Townhouse Duplex,entire_home/apt,Susi,2019-05-19
114229,211.0,"Manhattan, Lower East Side",Lower East Side 2 Bedroom Apt,entire_home/apt,Tony,2019-06-08
115535,65.0,"Manhattan, Harlem",Sun-Drenched Hamilton Hts Jewel,private_room,Jane,2019-06-01
115678,99.0,"Manhattan, Harlem",Your Stunning Vacation Apartment!,entire_home/apt,Will,2019-06-23
115748,110.0,"Queens, Astoria",1 BDRM Apt-Weekend Sublease,entire_home/apt,Lilly,2019-06-16
116940,80.0,"Brooklyn, Crown Heights",ROOM WITH A  KITCHENETTE,entire_home/apt,Marylyn,2019-06-24
118061,110.0,"Brooklyn, Bedford-Stuyvesant",Style in Stuyvesant Heights,entire_home/apt,Roberta,2019-06-28
118430,290.0,"Manhattan, Chelsea",Heart of Meatpacking & Chelsea,private_room,Paul,2019-01-03
120362,190.0,"Brooklyn, Williamsburg",Williamsburg apartment right by the subway,entire_home/apt,Itamar,2019-07-02
121687,200.0,"Brooklyn, Williamsburg",Spacious Brooklyn Loft - 2 Bedroom,entire_home/apt,Vikram,2019-06-23
123784,110.0,"Manhattan, Harlem",NYC Studio for Rent in Townhouse,entire_home/apt,Christopher,2019-06-16
125053,395.0,"Manhattan, East Village",‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,entire_home/apt,Justin,2019-07-01
125163,99.0,"Brooklyn, Bedford-Stuyvesant",Authentic New York City Living,private_room,Rodney,2019-06-03
125594,39.0,"Brooklyn, Kensington",SUPER BIG AND COZY PRIVATE BEDROOM,private_room,Antonín,2019-05-19
126443,189.0,"Manhattan, East Village",‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire_home/apt,Seith,2019-07-07
128975,122.0,"Manhattan, Harlem",City Room - Street View Apt,entire_home/apt,Wayne,2019-06-13
131154,165.0,"Brooklyn, Greenpoint",Cozy and Bright One Bedroom in BK,entire_home/apt,Lauren,2019-07-07
132516,97.0,"Queens, Forest Hills",Forest Hills Apt minutes to midtown Manhattan,entire_home/apt,Jean,2019-07-01
133025,130.0,"Manhattan, Murray Hill",Midtown cozy convenient,private_room,Tracy,2019-06-06
134934,225.0,"Brooklyn, Williamsburg",Prime Williamsburg Apartment,entire_home/apt,Giovanni,2019-05-30
135393,50.0,"Brooklyn, East Flatbush","Private, spacious room in Brooklyn",private_room,Karen,2019-06-24
135465,170.0,"Brooklyn, Fort Greene",Garden apartment close to Manhattan,entire_home/apt,Christopher,2019-06-20
136493,250.0,"Brooklyn, Park Slope",Stunning arty 3200sf 3FLR+3BR townhome w/terrace,entire_home/apt,Irena,2019-05-27
139624,64.0,"Brooklyn, Crown Heights","Spacious,Sunny, private one bedroom",entire_home/apt,Jessica,2019-01-31
140133,249.0,"Brooklyn, Williamsburg",Truly Amazing Oasis In The City,entire_home/apt,Daniel,2019-07-05
140973,185.0,"Manhattan, East Village","East Village, King-Sized, Charmer",entire_home/apt,Dave,2019-05-26
141154,120.0,"Brooklyn, Boerum Hill",Affordable Furnished Apartment,entire_home/apt,Mark,2019-06-22
141984,175.0,"Manhattan, Nolita",Charming Nolita Apartment!!,entire_home/apt,Vanessa,2019-06-10
144087,259.0,"Manhattan, Harlem",LUXURY OF THE HORIZON,entire_home/apt,Rinaldo,2019-05-18
146754,250.0,"Brooklyn, Windsor Terrace",Three-bedroom house in a quiet neighborhood,entire_home/apt,Meighan,2019-04-27
147586,295.0,"Manhattan, Harlem",Beautiful Duplex w/Private Garden,entire_home/apt,Julie,2019-06-16
148259,451.0,"Brooklyn, Williamsburg",Garage Designer Loft,entire_home/apt,Mihalis,2019-05-11
148825,165.0,"Manhattan, Upper West Side",Best City Area Columbia U Upper West Side C Park,entire_home/apt,B.,2019-06-29
149777,77.0,"Bronx, Woodlawn",Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,entire_home/apt,"Dee, Dre & Mama Shelley",2019-06-23
150804,250.0,"Manhattan, Lower East Side",Lower East Side 2 Bed Apt.,entire_home/apt,Peter,2019-07-06
151199,129.0,"Queens, Astoria",Astoria-Private Home NYC-,entire_home/apt,Gladys & Bob,2019-07-03
152078,95.0,"Manhattan, East Village",CHARMING PRIVATE BEDROOM EAST VILLAGE,private_room,Ewelina,2019-02-12
152259,55.0,"Manhattan, Harlem",City Room - Semi Private Bedroom,private_room,Wayne,2019-05-28
152263,300.0,"Manhattan, Harlem",Cozy apartment in a brownstone,entire_home/apt,William,2019-07-06
153405,125.0,"Brooklyn, Greenpoint",Greenpoint Spacious Loft,entire_home/apt,Pat,2019-06-16
153780,175.0,"Manhattan, East Village",Private E. Village Townhouse Stay,private_room,Donna,2019-06-28
155296,255.0,"Brooklyn, Williamsburg",Incredible Prime Williamsburg Loft!,entire_home/apt,Meredith,2019-05-02
157673,72.0,"Brooklyn, Bedford-Stuyvesant",Large  Loft Style  Studio  Space,entire_home/apt,Tokunbo,2019-06-16
158176,165.0,"Brooklyn, Williamsburg",Entire Apt in Heart of Williamsburg,entire_home/apt,Laura,2019-06-29
158290,75.0,"Brooklyn, Clinton Hill",Clinton Hill + Free Coffee = #smile,private_room,Pepe,2019-05-20
158955,139.0,"Brooklyn, Williamsburg",PRIVATE and SUNNY Williamsburg Apt!,entire_home/apt,Amia,2019-06-29
159749,88.0,"Brooklyn, Bedford-Stuyvesant",Purple Room for 2/3 in brownstone $1450 per month,private_room,Jt And Tiziana,2019-07-01
159815,80.0,"Brooklyn, Bedford-Stuyvesant",Red Room for two in Brownstone for $1355/mo,private_room,Jt And Tiziana,2019-06-24
159913,150.0,"Manhattan, Chelsea","Chelsea living, 2BR best location",private_room,Kaye,2019-07-03
160609,200.0,"Manhattan, Upper West Side",LOCATION LOCATION LOCATION UWS 60's,entire_home/apt,Ligia,2019-01-01
160994,200.0,"Manhattan, East Village",In the heart of East Village,entire_home/apt,James,2019-06-24
161366,42.0,"Queens, Sunnyside",Sunny 15min to Manhattan LADY only,private_room,Lucy,2019-06-01
161996,295.0,"Manhattan, Harlem",Manhattan Penthouse-Max.12 guests,entire_home/apt,"Robert ""Bob""",2019-06-26
162508,130.0,"Brooklyn, Crown Heights",Beautiful Brooklyn Oasis,entire_home/apt,Placid,2019-06-28
163809,198.0,"Manhattan, Harlem",Cool & Spacious Harlem Artist Flat,entire_home/apt,Jorin,2019-06-03
163814,99.0,"Manhattan, East Village",‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,entire_home/apt,Seith,2019-07-05
163836,46.0,"Brooklyn, Greenpoint",Greenpoint Loft / Le Chez Andrea,private_room,Andrea,2019-06-08
164989,140.0,"Manhattan, SoHo","*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",private_room,Jade,2019-06-16
165461,75.0,"Manhattan, Morningside Heights",Couldn't Be Closer To Columbia Uni2,private_room,Rahul,2019-01-01
165824,33.0,"Queens, Sunnyside",Lady only Curtain-divided room,private_room,Lucy,2019-05-01
166172,60.0,"Brooklyn, Bushwick",LG Private Room/Family Friendly,private_room,Wanda,2019-07-07
166541,75.0,"Manhattan, Washington Heights",Spacious Quiet rm - 20mins to Midtown,private_room,Yvette,2019-06-15
167482,185.0,"Manhattan, Upper West Side",Charming upper west side apartment,entire_home/apt,Barbara,2019-06-07
168084,190.0,"Manhattan, East Village",Light-filled East Village Delight,entire_home/apt,Chris,2019-06-30
168123,105.0,"Brooklyn, South Slope","Sunny, quiet, legal homelike suite-Pk Slope South",entire_home/apt,Sara,2019-07-01
169002,65.0,"Manhattan, Harlem",Modern Space in Charming Pre-war,private_room,Alec,2019-06-16
169306,37.0,"Bronx, University Heights",Affordable & Cozy,private_room,Vanessa,2019-05-21
169464,85.0,"Brooklyn, Williamsburg",Creative Vintage Loft in S. Williamsburg,entire_home/apt,Ali & Sweetpea,2019-05-16
170761,85.0,"Brooklyn, Fort Greene","Fort Greene, Brooklyn: Front Bedroom",private_room,Doug,2019-07-02
173072,49.0,"Manhattan, Harlem",Cozy Pre-War Harlem Apartment,shared_room,Lewis,2019-07-06
173151,91.0,"Brooklyn, Greenpoint",spacious studio,private_room,Jane,2019-06-24
173742,400.0,"Manhattan, Gramercy","Elegant 2-BR duplex, Union Square",entire_home/apt,Donna,2019-06-23
176653,100.0,"Manhattan, East Village",East Village bedroom w rooftop,private_room,Cj,2019-05-07
176962,179.0,"Brooklyn, Williamsburg",Williamsburg Home Away From Home!,entire_home/apt,Dani,2019-04-13
177421,500.0,"Brooklyn, Greenpoint",Brand New Beautiful Duplex Apartment with Garden,entire_home/apt,Sarah,2019-06-24
177495,429.0,"Manhattan, Chelsea","PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",entire_home/apt,Amit,2019-06-24
177606,189.0,"Manhattan, Kips Bay",SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,entire_home/apt,Kathrine,2019-06-23
179670,120.0,"Manhattan, Lower East Side",High-end doorman bldg in the LES,private_room,Milan,2019-06-27
179741,300.0,"Manhattan, Nolita",Spring & Mulberry 2 Bedroom Apartment,entire_home/apt,Tony,2019-06-28
180792,95.0,"Queens, Astoria",Modern Garden Apartment in NYC,entire_home/apt,Jason,2019-04-04
181972,199.0,"Manhattan, Harlem",Gorgeous Entire Manhattan Townhouse,entire_home/apt,Rosario,2019-06-02
182069,120.0,"Manhattan, East Harlem",Cozy studio Apartment in Upper East,entire_home/apt,Mat,2019-06-20
182095,199.0,"Manhattan, West Village",Historic classic central cozy Village clean NYU,entire_home/apt,Mike,2019-04-29
182177,125.0,"Bronx, Allerton",A PRIVATE FLAT / APARTMENT- $SPECIAL$,entire_home/apt,Christian & Carla,2019-06-20
182649,70.0,"Brooklyn, Williamsburg",Williamsburg bedroom by Bedford Ave,private_room,Obed,2019-06-18
185266,75.0,"Brooklyn, Williamsburg",Clean and bright with a comfortable atmosphere,private_room,Lisa,2019-07-06
187566,99.0,"Brooklyn, Bedford-Stuyvesant",Historic Brooklyn Studio Apartment,entire_home/apt,Andrew & Markus,2019-06-10
189135,99.0,"Manhattan, Hell's Kitchen",Hell's Kitchen Funky 80's Hideaway!,private_room,Michael,2019-07-01
189732,169.0,"Brooklyn, East New York",Family & Friends in New York City,entire_home/apt,O'Dell,2019-06-29
189787,99.0,"Brooklyn, Crown Heights",Spacious & Comfy BK Brownstone,entire_home/apt,Sundiata,2019-06-30
190267,169.0,"Manhattan, Upper East Side",Large Luxury Upper East Side Studio,entire_home/apt,Marina,2019-07-07
190542,160.0,"Brooklyn, Bedford-Stuyvesant",Chateau Style Brooklyn Loft for Singles or Couples,entire_home/apt,Farrah,2019-05-18
190968,215.0,"Brooklyn, Prospect Heights",Lovely Brooklyn Brownstone 1BR!,entire_home/apt,Karen,2019-05-08
190974,130.0,"Brooklyn, Park Slope",Beautiful Grdn. Apt. in Park Slope,entire_home/apt,Alan,2019-05-29
191075,110.0,"Manhattan, East Village",Sun-drenched East Village Penthouse,private_room,Matthew,2019-03-28
193105,150.0,"Manhattan, Hell's Kitchen",Columbus Circle Luxury Bldg - Private Room&Bath,private_room,Marcela,2019-06-29
193393,75.0,"Queens, Sunnyside","Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",private_room,Mike,2019-06-25
195123,50.0,"Manhattan, Washington Heights","Cheerful, comfortable room",private_room,Susan,2019-06-12
195233,43.0,"Brooklyn, Prospect-Lefferts Gardens",Hospitality on Propsect Pk-12 yrs Hosting Legally!,private_room,Dennis,2019-07-04
195240,42.0,"Brooklyn, Prospect-Lefferts Gardens","Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",private_room,Dennis,2019-06-17
195971,139.0,"Brooklyn, Bedford-Stuyvesant",2 Beds over Bed-Stuy,entire_home/apt,Tim,2019-06-23
195989,105.0,"Brooklyn, Park Slope","Sunny, Large, Park Slope Bedroom",private_room,Elizabeth,2019-06-15
197155,149.0,"Manhattan, Hell's Kitchen",Quiet Jr Alcove Near Times Square!,entire_home/apt,Vlad,2019-06-23
197753,68.0,"Manhattan, Harlem",Large room in elevator drman bldg,private_room,Colin,2019-06-12
197942,99.0,"Brooklyn, Bedford-Stuyvesant","Comfy, Cozy, Brooklyn close to Manhattan",entire_home/apt,Toni,2019-07-07
199195,75.0,"Manhattan, Harlem",Modern Bedroom in Hamilton Heights,private_room,Jabari,2019-03-30
199312,100.0,"Brooklyn, Williamsburg",Sunny Space in Williamsburg,private_room,Susanne,2019-06-24
201992,190.0,"Brooklyn, Park Slope",Serene Park Slope Garden Apartment,entire_home/apt,Andrea,2019-05-11
204065,248.0,"Brooklyn, Clinton Hill",St. James Pl Garden Studio 1block to PRATT &Gtrain,entire_home/apt,Erica,2019-06-04
204959,95.0,"Manhattan, Chinatown",Comfortable. Spacious. Private Room.,private_room,Ange,2019-07-02
205043,150.0,"Manhattan, Theater District",Modern Condo in Midtown,private_room,Welcome To My Place,2019-06-20
205485,145.0,"Brooklyn, Bedford-Stuyvesant",Ideal Brooklyn Brownstone Apartment,entire_home/apt,Zora & Chris,2019-06-11
205735,41.0,"Brooklyn, Bushwick","A Cozy Oasis in Bushwick, NY",private_room,Danielle,2019-04-30
205867,120.0,"Brooklyn, Williamsburg",Private Entrance - Private Parking,entire_home/apt,Tiffaney,2019-07-03
206071,50.0,"Bronx, Concourse Village",Yankee Stadium Oasis 2 stops to Manhattan!,private_room,Lori,2019-06-25
206772,195.0,"Brooklyn, Williamsburg",Williamsburg Exposed Brick Loft,entire_home/apt,Evan,2019-05-26
208889,145.0,"Brooklyn, Bedford-Stuyvesant",Welcome to Brooklyn! Bed-Stuy,entire_home/apt,Jameelah,2019-06-24
209310,50.0,"Queens, Sunnyside",Sunnyside NYC/ AC room/ city views/ near Midtown,private_room,Iulia,2019-05-28
211974,250.0,"Manhattan, East Village",East Village House -- Unique!,entire_home/apt,Goldi,2019-07-01
212109,80.0,"Manhattan, West Village",2-bedroom share in heart of Greenwich Village!,private_room,Susan,2019-06-30
212178,230.0,"Manhattan, Theater District",1 Bedroom Pre War apt,entire_home/apt,Jeremy,2019-06-19
213272,40.0,"Brooklyn, Bushwick",CreaTive Live-In Artspace/Birdsnest,private_room,Meli,2019-04-21
215560,79.0,"Brooklyn, Bedford-Stuyvesant","Sunny, calm room in Victorian home",private_room,Mary,2019-06-25
215784,95.0,"Queens, Long Island City",Modern Unique Studio in NYC,entire_home/apt,Jason,2019-03-31
215907,300.0,"Manhattan, Upper West Side","2 Bed, 2 Bath Apartment on Central Park West",entire_home/apt,Keenan & Emily,2019-04-22
218358,80.0,"Manhattan, Harlem",Your Haven in the Upper West Side,private_room,Orlando,2019-06-03
219066,110.0,"Brooklyn, Bensonhurst","Wonderful Studio In Brooklyn, NY!!!",entire_home/apt,Yana,2019-01-19
219922,100.0,"Manhattan, Harlem","Lovely Bdr in Harlem, Manhattan",private_room,Carmel,2019-05-25
220351,55.0,"Manhattan, Harlem",THE BEST DEAL ON THE HUDSON RIVER!!,private_room,Boubacar And Pattee,2019-02-28
220946,146.0,"Manhattan, East Village",Newly Reno‚Äôd Chic Quiet Exec 1BR,entire_home/apt,Lisa,2019-06-16
221097,116.0,"Brooklyn, Greenpoint",Large Artist Floorthru- Greenpoint,entire_home/apt,Deborah,2019-03-15
221618,150.0,"Manhattan, Tribeca",Gorgeous PermaGO Private Room in FiDi - 1/2,private_room,Gershwyn,2019-05-21
222304,199.0,"Manhattan, Chelsea",BEST DEAL IN CHELSEA 1 bdrm NYC,entire_home/apt,Anton,2019-05-08
223930,150.0,"Brooklyn, Prospect Heights",Lovely Apartment,entire_home/apt,Rosalynn,2019-06-23
225306,79.0,"Brooklyn, Bedford-Stuyvesant",Charming room in Victorian home,private_room,Mary,2019-07-05
225887,130.0,"Brooklyn, Fort Greene",Brooklyn B & B close to Manhattan,private_room,Christopher,2019-06-19
225926,239.0,"Brooklyn, Clinton Hill",The Notorious B.N.B. { The Erhart },private_room,Jessica,2019-07-01
225976,75.0,"Staten Island, Shore Acres",Sunny cozy multileveled apartment!,entire_home/apt,Marina,2019-06-13
226021,220.0,"Brooklyn, Williamsburg",Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,entire_home/apt,Ryan,2019-06-30
227715,80.0,"Brooklyn, Bedford-Stuyvesant",ROOM WITH KITCHENETTE #2,entire_home/apt,Marylyn,2019-06-30
227735,288.0,"Manhattan, East Village",Alpha-Bet City entire floor large cool 2br -L.E.S,entire_home/apt,Daniel,2019-06-24
228317,135.0,"Brooklyn, Bedford-Stuyvesant","Your Haven Awaits At ""Emma's Place""",entire_home/apt,Lady Jay,2019-05-18
228496,225.0,"Manhattan, West Village","Spacious, Kid-Friendly 2 BR in West Village",entire_home/apt,Gordon,2019-05-26
228517,110.0,"Manhattan, Chinatown",Great Bedroom in Downtown Manhattan,private_room,Raven,2019-06-24
